"","Year","Region","SiteCode","TidalHeight","Transect","LongestBladeLengthMean","LongestBladeLengthSe","LongestBladeWidthMean","SheathLengthMean","SheathLengthSe","EpiphyteBladeAreaMean","EpiphyteDryMassMean","EpiphytePerAreaMean","EpiphytePerAreaSe","DensityShootsMean","DensityShootsSd","DensityShootsSe","PercentSeagrassMean","PercentBareMean","PercentOtherMean","PrevalenceMean","SeverityMean","LesionAreaMean","CountBlades","Percent","CountBrokenTip","BladeAreaMean","Meadow","TempAnomTot_January","TempAnomTot_February","TempAnomTot_March","TempAnomTot_April","TempAnomTot_May","TempAnomTot_June","TempAnomTot_July","TempAnomTot_August","TempAnomTot_September","TempAnomWarm_January","TempAnomWarm_February","TempAnomWarm_March","TempAnomWarm_April","TempAnomWarm_May","TempAnomWarm_June","TempAnomWarm_July","TempAnomWarm_August","TempAnomWarm_September","TempAnomCold_January","TempAnomCold_February","TempAnomCold_March","TempAnomCold_April","TempAnomCold_May","TempAnomCold_June","TempAnomCold_July","TempAnomCold_August","TempAnomCold_September","year","region","site_unique_code","epifauna_per_g_transect_all","epifauna_per_g_transect_large","ampithoid_per_g_transect_all","ampithoid_per_g_transect_large","lacuna_per_g_transect_all","lacuna_per_g_transect_large","idoteid_per_g_transect_all","idoteid_per_g_transect_large","epifauna_log_per_g_transect_all","epifauna_log_per_g_transect_large","ampithoid_log_per_g_transect_all","ampithoid_log_per_g_transect_large","lacuna_log_per_g_transect_all","lacuna_log_per_g_transect_large","idoteid_log_per_g_transect_all","idoteid_log_per_g_transect_large","richness_site_all","richness_site_large","GrazingScarsMeanTransect","Salinity","TransectBeginDecimalLatitude","TransectBeginDecimalLongitude","TransectEndDecimalLatitude","TransectEndDecimalLongitude","CanopyHeight","Structure","StructureLog","EpiphytePerAreaMeanMg","DensityLog","Seagrass.WetMass.g","Macroalgae.WetMass.g","macrophyte_wet_mass_g","richness_sample_all","richness_sample_large","richness_site_all","richness_site_large","epifauna_abundance_total","epifauna_abundance_large","mollusca_abundance_all","mollusca_abundance_large","crustacea_abundance_all","crustacea_abundance_large","amphipod_abundance_all","amphipod_abundance_large","gastropod_abundance_all","gastropod_abundance_large","isopod_abundance_all","isopod_abundance_large","ampithoid_abundance_all","ampithoid_abundance_large","idoteid_abundance_all","idoteid_abundance_large","lacuna_abundance_all","lacuna_abundance_large","region","site","year","site.unique.no.year","simpsons","shannon","simpsons.sqrt","shannon.sqrt","abundance","richness"
"OR.C.L5.2021",2021,"OR","C","L",5,925,53.9907399467724,8.2,323.8,16.6054208016539,70.19,0.3982,0.00561237675681379,0.00059490386350431,75,29.2217293297398,7.30543233243496,0.92,0.015,0.0675,0.3,0.00684178627822195,0.09571633792,20,1,1,65.2215,"OR_C",-7.60981818181832,-16.9768383838383,-31.9045959595961,-41.5264343434342,-40.252666666667,14.3575656565654,-50.0012727272728,-26.9932323232324,-36.465818181818,2.07267676767678,0,0,0.2411313131313,0.0230909090909002,20.7905050505048,2.2409797979798,0,0.151333333333302,-9.68249494949511,-16.9768383838383,-31.9045959595961,-41.7675656565655,-40.2757575757579,-6.4329393939394,-52.2422525252526,-26.9932323232324,-36.6171515151513,2021,"OR","OR.C.2021",0.0823376823236514,0.0663821509351813,0.00641089805067864,0.00313373528711282,0.0507134744996172,0.0411688411618257,0.00313373528711282,0.00313373528711282,-1.08773407102353,-1.18729140305702,-1.78488423959384,-1.89433998508829,-1.25529756929855,-1.33320099455425,-1.89433998508829,-1.89433998508829,19,15,0.55,39,44.612948,-124.014145,44.61278,-124.01405,1248.8,936.6,2.97155415344606,5.61237675681379,1.8750612633917,23.92,22.24,46.16,14,14,26,26,144,135,29,29,114,105,114,105,29,29,0,0,4,4,0,0,29,29,"WA","A","2021","WA.A",0.779899691358025,1.73151659660916,0.847221812994478,1.96291741263833,144,8
"OR.C.L6.2021",2021,"OR","C","L",6,958,60.6753656766896,8,336,19.1963538204525,67.62,0.3008,0.00444788453462304,0.00041374952205658,83.3333333333333,37.9516695035539,9.48791737588848,0.7825,0,0.2175,0.5,0.015485173063042,0.67051863712,20,1,5,82.303,"OR_C",-7.60981818181832,-16.9768383838383,-31.9045959595961,-41.5264343434342,-40.252666666667,14.3575656565654,-50.0012727272728,-26.9932323232324,-36.465818181818,2.07267676767678,0,0,0.2411313131313,0.0230909090909002,20.7905050505048,2.2409797979798,0,0.151333333333302,-9.68249494949511,-16.9768383838383,-31.9045959595961,-41.7675656565655,-40.2757575757579,-6.4329393939394,-52.2422525252526,-26.9932323232324,-36.6171515151513,2021,"OR","OR.C.2021",0.0753100974359228,0.0555014172544055,0,0,0.0234835697519788,0.0128941984910648,0.00828454403076315,0.00828454403076315,-1.08323906777029,-1.19338080523048,-2,-2,-1.47520495003341,-1.64063685797433,-1.74686946073067,-1.74686946073067,19,15,0.65,39,44.612736,-124.014057,44.612588,-124.013927,1294,1078.33333333333,3.03275303028506,4.44788453462304,1.92081875395237,60.35,190.628,250.978,18,18,38,36,474,451,155,148,301,285,299,283,155,148,1,1,6,6,1,1,155,148,"WA","A","2019","WA.A",0.620128540654098,1.30551294816007,0.827682581388216,2.06126084681718,474,12
"OR.C.U1.2021",2021,"OR","C","U",1,624.2,134.155655862882,7.2,172.2,18.7520665527829,35.16,0.1648,0.00520348693211594,0.00128436238513254,52.7777777777779,73.3529715568089,18.3382428892022,0.2375,0.645,0.1675,0.55,0.0410232955711915,0.8855675872,20,1,7,34.98179892544,"OR_C",-7.60981818181832,-16.9768383838383,-31.9045959595961,-41.5264343434342,-40.252666666667,14.3575656565654,-50.0012727272728,-26.9932323232324,-36.465818181818,2.07267676767678,0,0,0.2411313131313,0.0230909090909002,20.7905050505048,2.2409797979798,0,0.151333333333302,-9.68249494949511,-16.9768383838383,-31.9045959595961,-41.7675656565655,-40.2757575757579,-6.4329393939394,-52.2422525252526,-26.9932323232324,-36.6171515151513,2021,"OR","OR.C.2021",0.128393362602376,0.0895486056734429,0.00971118923223337,0,0.0701262272089762,0.0701262272089762,0,0,-0.860485129168881,-1.06718023610903,-1.76566111121143,-2,-1.41158921246971,-1.41158921246971,-2,-2,19,15,0.5,39,44.613179,-124.013933,44.612987,-124.013858,796.4,420.322222222223,2.62358235154091,5.20348693211594,1.72245110018554,22.564,34.827,57.391,13,12,32,32,114,103,2,2,88,78,88,78,2,2,0,0,2,2,0,0,2,2,"WA","A","2020","WA.A",0.709602954755309,1.49372203342952,0.828733750139788,1.94079927065917,114,9
"OR.C.U2.2021",2021,"OR","C","U",2,523,76.8700201639105,5.7,158.8,39.19744889658,23.93,0.1526,0.00676281843411491,0.00117843563333653,13.8888888888889,16.6666666666667,4.16666666666666,0.1425,0.7625,0.2125,0.2,0.0754946280851991,0.34123192672,20,1,6,21.72202701248,"OR_C",-7.60981818181832,-16.9768383838383,-31.9045959595961,-41.5264343434342,-40.252666666667,14.3575656565654,-50.0012727272728,-26.9932323232324,-36.465818181818,2.07267676767678,0,0,0.2411313131313,0.0230909090909002,20.7905050505048,2.2409797979798,0,0.151333333333302,-9.68249494949511,-16.9768383838383,-31.9045959595961,-41.7675656565655,-40.2757575757579,-6.4329393939394,-52.2422525252526,-26.9932323232324,-36.6171515151513,2021,"OR","OR.C.2021",0.596371391718716,0.185788165289596,0.083025142174247,0.0349332774400894,0.242496132875707,0.0612504520282256,0.0131585872940681,0.0131585872940681,-0.39294995506656,-0.764666681128274,-1.13228505088594,-1.54881752443456,-0.743856115991446,-1.15041123988618,-1.71994397308913,-1.71994397308913,19,15,0.9,NA,44.61291,-124.013797,44.612731,-124.013813,681.8,94.6944444444445,1.9763245004616,6.76281843411491,1.14266750356873,11.971,3.312,15.283,10,10,26,26,93,80,1,1,90,77,90,77,1,1,0,0,0,0,0,0,1,1,"WA","A","2021","WA.A",0.687015839981501,1.31800619679634,0.775521807215778,1.6098821928295,93,6
"OR.C.U3.2021",2021,"OR","C","U",3,562.4,113.219962904074,6.6,170.6,31.4652188932478,27.158,0.0888,0.00345724746132886,0.00045596176784536,16.6666666666667,14.3443827637312,3.58609569093279,0.335,0.65,0.0675,0.35,0.0167778726233552,0.20812128192,20,1,5,38.04207890144,"OR_C",-7.60981818181832,-16.9768383838383,-31.9045959595961,-41.5264343434342,-40.252666666667,14.3575656565654,-50.0012727272728,-26.9932323232324,-36.465818181818,2.07267676767678,0,0,0.2411313131313,0.0230909090909002,20.7905050505048,2.2409797979798,0,0.151333333333302,-9.68249494949511,-16.9768383838383,-31.9045959595961,-41.7675656565655,-40.2757575757579,-6.4329393939394,-52.2422525252526,-26.9932323232324,-36.6171515151513,2021,"OR","OR.C.2021",0.265991761608203,0.212510586800238,0.0130167655940852,0.0130167655940852,0.173460290017982,0.133702937019914,0.0260335311881704,0.0260335311881704,-0.565332771788007,-0.662919732686523,-1.72164658805624,-1.72164658805624,-0.736955208888886,-0.842665818255608,-1.60356940460661,-1.60356940460661,19,15,0.45,NA,44.612661,-124.013774,44.612537,-124.013645,733,122.166666666667,2.08695272425749,3.45724746132886,1.22184874961636,111.033,25.161,136.194,18,18,38,36,1012,969,144,141,858,818,858,818,144,141,0,0,24,20,0,0,144,141,"WA","A","2019","WA.A",0.496746551266228,1.09320637724504,0.793517270311973,1.89887561379947,1012,11
"OR.D.L4.2021",2021,"OR","D","L",4,715.2,59.0503175266653,8.8,264.8,32.888295790448,52.562,0.3,0.00604647526010886,0.00230515455150085,108.333333333333,36.7115325955539,9.17788314888847,0.85,0.015,0.225,0.4,0.0195987090917972,0.48093765408,20,1,2,50.762,"OR_D",-10.7056060606057,-17.0554343434344,-31.9414444444445,-41.5309292929296,-40.0059898989896,14.6011111111109,-49.5776464646465,-26.3813838383838,-35.840292929293,0.1014646464647,0,0,0.246,0.0216565656566008,20.9376060606058,2.2006868686869,0,0.2029898989899,-10.8070707070704,-17.0554343434344,-31.9414444444445,-41.7769292929296,-40.0276464646462,-6.3364949494949,-51.7783333333334,-26.3813838383838,-36.0432828282829,2021,"OR","OR.D.2021",0.939748307215442,0.785201591460252,0,0,0.892257091659241,0.742088276263038,0.0289189821298723,0.0289189821298723,-0.0377316628840241,-0.116178196467598,-2,-2,-0.058845262876377,-0.138125720701151,-1.47770399993822,-1.47770399993822,17,14,0.85,NA,44.619631,-124.032343,44.61973,-124.032571,980,1061.66666666666,3.02598818195171,6.04647526010886,2.03476210625921,17.697,78.245,95.942,9,9,32,32,58,52,1,1,48,43,48,43,1,1,0,0,0,0,0,0,1,1,"WA","A","2020","WA.A",0.668252080856124,1.36055285112532,0.787917644768809,1.6584663713088,58,6
"OR.D.L5.2021",2021,"OR","D","L",5,741.8,112.989557039578,8.6,283.6,49.8012048047033,47.518,0.0944,0.001897115394206,0.00033603995656251,141.666666666667,60.4339587854842,15.108489696371,0.965,0.0275,0.0075,0.35,0.0110642740537012,0.15635837824,20,1,0,51.633,"OR_D",-10.7056060606057,-17.0554343434344,-31.9414444444445,-41.5309292929296,-40.0059898989896,14.6011111111109,-49.5776464646465,-26.3813838383838,-35.840292929293,0.1014646464647,0,0,0.246,0.0216565656566008,20.9376060606058,2.2006868686869,0,0.2029898989899,-10.8070707070704,-17.0554343434344,-31.9414444444445,-41.7769292929296,-40.0276464646462,-6.3364949494949,-51.7783333333334,-26.3813838383838,-36.0432828282829,2021,"OR","OR.D.2021",0.959844632240947,0.671253408541781,0,0,0.891028840059098,0.602437616359932,0.0688157921818485,0.0688157921818485,-0.0395832993845587,-0.192402483904461,-2,-2,-0.0701322670200667,-0.236550152492422,-1.14004145181615,-1.14004145181615,17,14,0.6,NA,44.61974,-124.032628,44.619726,-124.03287,1025.4,1452.65,3.16216098843503,1.897115394206,2.15126767533065,11.97,14.01,25.98,12,11,26,26,70,66,1,1,67,64,66,63,1,1,0,0,0,0,0,0,1,1,"WA","A","2021","WA.A",0.751428571428571,1.60870644507614,0.841743479070229,1.99267676322321,70,9
"OR.D.L6.2021",2021,"OR","D","L",6,688.8,38.928652686678,9.8,247.2,15.2,48.716,0.0724,0.00148676752181718,0.00036310968338221,44.4444444444444,15.7134840263678,3.92837100659194,0.5725,0.3725,0.055,0.263157894736842,0.0131171731295775,0.193252576673684,19,0.95,3,50.5547368421053,"OR_D",-10.7056060606057,-17.0554343434344,-31.9414444444445,-41.5309292929296,-40.0059898989896,14.6011111111109,-49.5776464646465,-26.3813838383838,-35.840292929293,0.1014646464647,0,0,0.246,0.0216565656566008,20.9376060606058,2.2006868686869,0,0.2029898989899,-10.8070707070704,-17.0554343434344,-31.9414444444445,-41.7769292929296,-40.0276464646462,-6.3364949494949,-51.7783333333334,-26.3813838383838,-36.0432828282829,2021,"OR","OR.D.2021",1.30393871058506,0.958251168133173,0,0,1.25217401768908,0.921187505420017,0.021740458018126,0.021740458018126,0.118404321022279,-0.0151338220073027,-2,-2,0.101017523251271,-0.0325080469177075,-1.50744950808522,-1.50744950808522,17,14,0.842105263157895,NA,44.619747,-124.03292,44.61976,-124.033181,936,416,2.61909333062674,1.48676752181718,1.64781748188864,32.154,27.637,59.791,1,1,19,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WA","A","2019","WA.A",0,0,0,0,2,1
"OR.D.U1.2021",2021,"OR","D","U",1,579.6,28.8974047277606,8,198.6,23.6486786100196,31.284,0.0546,0.00162910482821737,0.00015733919514924,41.6666666666667,31.9142369252113,7.97855923130282,0.3125,0.0475,0.6625,0.315789473684211,0.0139711381006771,0.189048656842105,19,0.95,0,34.6868421052632,"OR_D",-10.7056060606057,-17.0554343434344,-31.9414444444445,-41.5309292929296,-40.0059898989896,14.6011111111109,-49.5776464646465,-26.3813838383838,-35.840292929293,0.1014646464647,0,0,0.246,0.0216565656566008,20.9376060606058,2.2006868686869,0,0.2029898989899,-10.8070707070704,-17.0554343434344,-31.9414444444445,-41.7769292929296,-40.0276464646462,-6.3364949494949,-51.7783333333334,-26.3813838383838,-36.0432828282829,2021,"OR","OR.D.2021",0.190826212510054,0.146242973239059,0.0455980211271076,0.0155376009944065,0.102674515824175,0.0959204971830831,0.00776880049720323,0.00776880049720323,-0.707003943761154,-0.81168208704074,-1.34292171991412,-1.6932101461143,-0.956324948632416,-0.991197266931089,-1.79640995141858,-1.79640995141858,17,14,0.684210526315789,36,44.619124,-124.032145,44.61917,-124.032388,778.2,324.25,2.51087998475612,1.62910482821737,1.61978875828839,6.581,9.342,15.923,9,9,32,32,14,14,4,4,8,8,7,7,4,4,1,1,0,0,1,1,4,4,"WA","A","2020","WA.A",0.806122448979592,1.77213938843753,0.843696304415178,1.89996662571742,14,7
"OR.D.U2.2021",2021,"OR","D","U",2,476,56.5110608642237,7.6,190,32.4422563950167,25.22,0.06,0.00230024262045501,0.00026404034169984,80.5555555555557,126.807913450148,31.7019783625371,0.2925,0.495,0.2125,0.736842105263158,0.0416946131577513,1.06690905768421,19,0.95,0,31.2257894736842,"OR_D",-10.7056060606057,-17.0554343434344,-31.9414444444445,-41.5309292929296,-40.0059898989896,14.6011111111109,-49.5776464646465,-26.3813838383838,-35.840292929293,0.1014646464647,0,0,0.246,0.0216565656566008,20.9376060606058,2.2006868686869,0,0.2029898989899,-10.8070707070704,-17.0554343434344,-31.9414444444445,-41.7769292929296,-40.0276464646462,-6.3364949494949,-51.7783333333334,-26.3813838383838,-36.0432828282829,2021,"OR","OR.D.2021",0.190241776365187,0.166883636865424,0.00488472059398202,0,0.134821519647844,0.130469530788935,0,0,-0.714508162128238,-0.778312874529488,-1.85200280323931,-2,-0.875251156121018,-0.88484025436554,-2,-2,17,14,0.684210526315789,NA,44.619186,-124.03245,44.619233,-124.032686,666,536.500000000001,2.72956972630197,2.30024262045501,1.90609549713167,16.74,0.62,17.36,8,7,26,26,58,53,0,0,57,52,57,52,0,0,0,0,0,0,0,0,0,0,"WA","A","2021","WA.A",0.483947681331748,0.98088857274532,0.7347583386927,1.53852302909023,58,6
"OR.D.U3.2021",2021,"OR","D","U",3,471.6,43.1446404551017,7.8,161.4,8.74414089547967,26.458,0.0436,0.00145660475771476,0.00036481171748872,0,0,0,0.1,0.45,0.45,0.4,0.042258222640379,0.42270461216,20,1,0,27.388,"OR_D",-10.7056060606057,-17.0554343434344,-31.9414444444445,-41.5309292929296,-40.0059898989896,14.6011111111109,-49.5776464646465,-26.3813838383838,-35.840292929293,0.1014646464647,0,0,0.246,0.0216565656566008,20.9376060606058,2.2006868686869,0,0.2029898989899,-10.8070707070704,-17.0554343434344,-31.9414444444445,-41.7769292929296,-40.0276464646462,-6.3364949494949,-51.7783333333334,-26.3813838383838,-36.0432828282829,2021,"OR","OR.D.2021",0.15958465429068,0.128387756851175,0,0,0.124919969144528,0.0995468443449396,0,0,-0.782057275393713,-0.865001123034614,-2,-2,-0.870897956353225,-0.960405458003842,-2,-2,17,14,0.5,NA,44.619241,-124.032753,44.619216,-124.033024,633,0,-Inf,1.45660475771476,-Inf,85.46,135.814,221.274,24,20,57,54,54,47,11,11,37,32,34,29,11,11,3,3,1,1,3,3,11,11,"WA","A","2019","WA.A",0.83196159122085,2.09644591410008,0.898386425078166,2.38491590760183,54,12
"OR.E.L4.2021",2021,"OR","E","L",4,725,80.8745942802806,7,240.6,38.2865511635613,46.88,0.1474,0.00307483465811763,0.00042370399495715,50,14.3443827637312,3.5860956909328,0.95,0.05,0,0.5,0.0094546487631947,0.2924101584,20,1,1,49.19690872864,"OR_E",-10.6434747474746,-16.9588282828283,-31.9305656565655,-41.4509191919191,-39.9530101010103,14.5416666666667,-49.6110909090908,-26.7896363636364,-36.2092626262629,0.110828282828299,0,0,0.2432727272727,0.0230808080807989,20.9078585858586,2.2253333333333,0,0.1761616161616,-10.7543030303029,-16.9588282828283,-31.9305656565655,-41.6941919191918,-39.9760909090911,-6.3661919191919,-51.8364242424241,-26.7896363636364,-36.3854242424245,2021,"OR","OR.E.2021",0.850267596578647,0.682548408550664,0,0,0.799874412185484,0.643439740672391,0.0391086678782733,0.0391086678782733,-0.0783242475390161,-0.170295914543253,-2,-2,-0.105500545752977,-0.194358134150426,-1.33498581654041,-1.33498581654041,24,21,0.4,NA,44.622205,-124.023789,44.62231,-124.023735,965.6,482.8,2.68376726142531,3.07483465811763,1.69897000433602,5.94,148.534,154.474,10,10,32,32,35,35,6,6,28,28,27,27,6,6,1,1,1,1,1,1,6,6,"WA","A","2020","WA.A",0.470204081632653,1.05810899213786,0.772893471013861,1.71946698833552,35,7
"OR.E.L5.2021",2021,"OR","E","L",5,1120,78.9303490426845,4.8,349,52.4976189936268,42.045,0.1752,0.00300197303409276,0.00063212849495173,27.7777777777778,26.4497349205291,6.61243373013227,0.9,0.0375,0.0375,0.4,0.02947535589644,0.72459076352,20,1,2,46.91385967808,"OR_E",-10.6434747474746,-16.9588282828283,-31.9305656565655,-41.4509191919191,-39.9530101010103,14.5416666666667,-49.6110909090908,-26.7896363636364,-36.2092626262629,0.110828282828299,0,0,0.2432727272727,0.0230808080807989,20.9078585858586,2.2253333333333,0,0.1761616161616,-10.7543030303029,-16.9588282828283,-31.9305656565655,-41.6941919191918,-39.9760909090911,-6.3661919191919,-51.8364242424241,-26.7896363636364,-36.3854242424245,2021,"OR","OR.E.2021",1.46961237979303,1.23996712363153,0.0138197899391929,0.0138197899391929,1.41352385895385,1.20054126510968,0.0117862786434639,0.0117862786434639,0.168373418390894,0.0967015397393912,-1.71217761634074,-1.71217761634074,0.152142407739195,0.0823070302530131,-1.66371706210934,-1.66371706210934,24,21,0.75,NA,44.622358,-124.023693,44.622495,-124.023543,1469,408.055555555556,2.61071929502297,3.00197303409276,1.44369749923271,6.77,2.61,9.38,6,6,26,26,16,15,1,1,14,13,13,12,1,1,0,0,0,0,0,0,1,1,"WA","A","2021","WA.A",0.421875,0.908908734898781,0.712812921102037,1.43348048266818,16,5
"OR.E.L6.2021",2021,"OR","E","L",6,933.2,103.152993170339,8.4,358.2,90.8677060346524,55.509,0.132,0.00226575256605748,0.00018891113852521,108.333333333333,18.9758347517769,4.74395868794422,0.975,0.025,0,0.25,0.00731969518923946,0.1405264048,20,1,0,65.81975,"OR_E",-10.6434747474746,-16.9588282828283,-31.9305656565655,-41.4509191919191,-39.9530101010103,14.5416666666667,-49.6110909090908,-26.7896363636364,-36.2092626262629,0.110828282828299,0,0,0.2432727272727,0.0230808080807989,20.9078585858586,2.2253333333333,0,0.1761616161616,-10.7543030303029,-16.9588282828283,-31.9305656565655,-41.6941919191918,-39.9760909090911,-6.3661919191919,-51.8364242424241,-26.7896363636364,-36.3854242424245,2021,"OR","OR.E.2021",1.66697810283164,1.30923869201288,0.00392144560170661,0.00392144560170661,1.58723588149828,1.23704956896044,0.0643462318490253,0.0643462318490253,0.224329486675864,0.119939767759995,-1.87426738630412,-1.87426738630412,0.202395493683191,0.0943656917739603,-1.31588123226792,-1.31588123226792,24,21,0.35,NA,44.622557,-124.023538,44.62276,-124.023439,1291.4,1399.01666666666,3.14582288832903,2.26575256605748,2.03476210625921,16.132,66.722,82.854,8,7,38,36,33,31,4,4,26,24,26,24,4,4,0,0,1,1,0,0,4,4,"WA","A","2019","WA.A",0.569329660238751,1.2753186630895,0.800926973543408,1.78955515110919,33,7
"OR.E.U1.2021",2021,"OR","E","U",1,720.2,64.6625084573743,9.4,268.4,8.46522297402732,51.354,0.1438,0.00266408912154061,0.00054273195547837,27.7777777777778,55.5555555555555,13.8888888888889,0.3125,0.075,0.6125,0.1,0.00337617772073678,0.01644231296,20,1,3,47.1545,"OR_E",-10.6434747474746,-16.9588282828283,-31.9305656565655,-41.4509191919191,-39.9530101010103,14.5416666666667,-49.6110909090908,-26.7896363636364,-36.2092626262629,0.110828282828299,0,0,0.2432727272727,0.0230808080807989,20.9078585858586,2.2253333333333,0,0.1761616161616,-10.7543030303029,-16.9588282828283,-31.9305656565655,-41.6941919191918,-39.9760909090911,-6.3661919191919,-51.8364242424241,-26.7896363636364,-36.3854242424245,2021,"OR","OR.E.2021",0.272252931423242,0.260792716301218,0.00220080109159734,0.00220080109159734,0.194151979432088,0.182691764310064,0.00440160218319468,0.00440160218319468,-0.606538472927761,-0.632163499612358,-1.92079459490328,-1.92079459490328,-0.746021596802639,-0.781783734345054,-1.86288406685605,-1.86288406685605,24,21,0.3,32,44.623738,-124.0226,44.623896,-124.022698,988.6,274.611111111111,2.43871810535747,2.66408912154061,1.44369749923271,11.168,68.297,79.465,6,5,32,32,26,22,10,9,10,9,10,9,10,9,0,0,0,0,0,0,10,9,"WA","A","2020","WA.A",0.72189349112426,1.41274463686385,0.777879564521707,1.55425951555849,26,5
"OR.E.U2.2021",2021,"OR","E","U",2,618.2,75.6593682236377,8.6,221.2,18.5644822173957,36.386,0.1342,0.00318174989363272,0.00114493882764855,5.55555555555555,11.1111111111111,2.77777777777778,0.0925,0.3575,0.55,0.315789473684211,0.037689453899911,0.422016590484211,19,0.95,2,59.0447368421053,"OR_E",-10.6434747474746,-16.9588282828283,-31.9305656565655,-41.4509191919191,-39.9530101010103,14.5416666666667,-49.6110909090908,-26.7896363636364,-36.2092626262629,0.110828282828299,0,0,0.2432727272727,0.0230808080807989,20.9078585858586,2.2253333333333,0,0.1761616161616,-10.7543030303029,-16.9588282828283,-31.9305656565655,-41.6941919191918,-39.9760909090911,-6.3661919191919,-51.8364242424241,-26.7896363636364,-36.3854242424245,2021,"OR","OR.E.2021",0.359601706711635,0.30349847676854,0.0080147471347279,0.0080147471347279,0.225979525082697,0.169876295139602,0.0160294942694558,0.0160294942694558,-0.473284789431003,-0.525730203568263,-1.79226713488734,-1.79226713488734,-0.700926536119316,-0.781315762076141,-1.68807058785589,-1.68807058785589,24,21,0.2,NA,44.623685,-124.023171,44.623773,-124.023377,839.4,46.6333333333333,1.66869645977216,3.18174989363272,0.744727494896694,20.7268,12.0398,32.7666,9,9,26,26,44,41,1,1,41,39,41,39,1,1,0,0,0,0,0,0,1,1,"WA","A","2021","WA.A",0.727272727272727,1.45599283688276,0.797305252290999,1.68002759225025,44,6
"OR.E.U3.2021",2021,"OR","E","U",3,620,74.7549329475988,8.4,198.6,23.2284308553118,43.612,0.1448,0.0032335078739599,0.00092344994230717,38.8888888888889,49.2745729468521,12.318643236713,0.3775,0.1675,0.455,0.1,0.130921078682962,0.5433549824,20,1,1,43.4145,"OR_E",-10.6434747474746,-16.9588282828283,-31.9305656565655,-41.4509191919191,-39.9530101010103,14.5416666666667,-49.6110909090908,-26.7896363636364,-36.2092626262629,0.110828282828299,0,0,0.2432727272727,0.0230808080807989,20.9078585858586,2.2253333333333,0,0.1761616161616,-10.7543030303029,-16.9588282828283,-31.9305656565655,-41.6941919191918,-39.9760909090911,-6.3661919191919,-51.8364242424241,-26.7896363636364,-36.3854242424245,2021,"OR","OR.E.2021",0.572665942349745,0.465653435754952,0.0115681828698348,0.0115681828698348,0.438651922326911,0.356708355315974,0.0057840914349174,0.0057840914349174,-0.244221700737952,-0.330558133141963,-1.73984756246886,-1.73984756246886,-0.378786155621433,-0.454632968655526,-1.83309322144146,-1.83309322144146,24,21,0.7,NA,44.623801,-124.023488,44.623822,-124.023742,818.6,318.344444444445,2.5028972752202,3.2335078739599,1.58982553491095,63.755,50.676,114.431,19,18,62,56,70,55,13,11,43,35,26,20,13,11,1,1,3,2,1,1,12,10,"WA","B","2019","WA.B",0.861224489795918,2.27395213094842,0.918483425381072,2.63516316276985,70,16
"BB.A.L4.2021",2021,"BB","A","L",4,693.6,117.984151478069,8,155.6,29.8824363129916,54.379,0.00327999999999999,7.84556062371889e-05,2.86474904727545e-05,102.5,23.2737334062816,5.81843335157039,1,0,0.1875,0.6,0.016939980857158,0.42058774976,20,1,9,57.13775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.A.2021",2.95312103190397,2.95312103190397,0.0084573748308525,0.0084573748308525,0.0280112044817927,0.0280112044817927,0.06765899864682,0.06765899864682,0.38940740277943,0.38940740277943,-1.7850048276352,-1.7850048276352,-1.59015431679393,-1.59015431679393,-1.41884029800828,-1.41884029800828,39,39,0.45,39,38.31867,-123.053792,38.318819,-123.053663,849.2,870.43,2.93973385088573,0.0784556062371889,2.01072386539177,16.692,95.567,112.259,12,12,42,42,16,16,2,2,8,8,4,4,2,2,0,0,0,0,0,0,2,2,"WA","B","2020","WA.B",0.8828125,2.22002532783454,0.895755264147202,2.28175694428231,16,10
"BB.A.L5.2021",2021,"BB","A","L",5,410.6,42.1883870277118,7,114,13.4461890511773,27.51,0.016512,0.00068933537353278,0.00051713370136822,13.75,27.5,6.875,0.25,0.55,0.77,0.4,0.0218465686768273,0.16545504384,20,1,1,24.76203981696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"BB","BB.A.2021",4.07788841993335,4.07788841993335,0.0962861072902338,0.0962861072902338,0.00949667616334283,0.00949667616334283,0.0232518343476619,0.0232518343476619,0.610741536546604,0.610741536546604,-1.34671006201975,-1.34671006201975,-1.76885078344341,-1.76885078344341,-1.48177541990212,-1.48177541990212,39,39,0.15,39,38.318892,-123.053538,38.319039,-123.05367,524.6,72.1325,1.85813098442062,0.68933537353278,1.13830269816628,34.87,10.21,45.08,10,10,34,34,51,50,1,1,45,44,41,40,1,1,0,0,0,0,0,0,1,1,"WA","B","2021","WA.B",0.456747404844291,1.03005789698315,0.767631203668466,1.70295945746821,51,7
